ds,yhat,yhat_lower,yhat_upper
2020-06-21,122975.00807051251,89786.67122474032,154771.69688533433
2020-06-22,122668.62990866051,92940.72630372184,156036.02791999528
2020-06-23,123742.39425266538,94129.76267006934,155088.87956355975
2020-06-24,121702.74286480622,87020.72377196986,152634.14429646518
2020-06-25,125767.43810397644,95215.51390235208,156999.89750135364
2020-06-26,120922.80169744698,87412.57656081102,150925.0152076855
2020-06-27,124269.69834221792,91450.37281987164,156973.85444315724
2020-06-28,123507.01375427304,91916.67148979157,156094.0425878459
2020-06-29,123078.42253373103,91935.8753818312,153321.918035441
2020-06-30,124025.7953248031,93495.06029555983,158045.69725857957
2020-07-01,121858.82453553393,89158.00985927045,155403.4093242323
2020-07-02,125798.62170399485,92662.2693061039,156181.7236916441
2020-07-03,120834.8669341908,89405.83203788637,153795.63240515278
2020-07-04,124071.70043818973,90995.25854393406,157534.4175920365
2020-07-05,123211.10813867523,90216.06037023934,156306.88216056678
2020-07-06,122699.59911516943,92036.04866109257,153159.11588449936
2020-07-07,123581.52680709225,91354.12555672364,156002.31779855577
2020-07-08,121368.63562677517,88448.47172789277,153853.79831608973
2020-07-09,125283.58835053173,93194.81116606647,154146.10788184204
2020-07-10,120317.05681977473,87861.8220196414,151631.48010345185
2020-07-11,123573.56786597562,92997.23251974986,155440.23616660287
2020-07-12,122754.85800318405,90335.00587618514,155034.7503190222
2020-07-13,122306.53592278871,88568.12811395041,154149.74747482658
2020-07-14,123271.4055738915,90201.17778444428,154560.38938335804
2020-07-15,121159.03193908135,88334.68443734071,150962.49719381117
2020-07-16,125189.30489065101,94306.2602124532,158677.46165510727
2020-07-17,120349.58322575189,91018.85230279429,149645.9752755648
2020-07-18,123740.60990710788,92502.50249730654,155793.4028813282
2020-07-19,123059.95072410358,89706.0976330187,155119.10486568874
2020-07-20,122748.75365929943,93649.12871037747,156326.93159609905
2020-07-21,123845.17960932864,90365.58605799504,156283.36962398875
2020-07-22,121854.08409454307,91379.10014153829,153940.58473782416
2020-07-23,125990.7025819396,93481.87257830754,157273.78071551342
2020-07-24,121237.91871817384,91328.36803750227,153410.14330105
2020-07-25,124692.30247720906,93029.26027918555,159842.8642846217
2020-07-26,124047.6690232887,90388.3207914671,156974.38044014515
2020-07-27,123741.95060006926,92298.81883245423,155697.30050288784
2020-07-28,124810.72989317597,92602.72388825774,155105.29627020785
2020-07-29,122757.01140468445,90356.85967755308,152152.69578852796
2020-07-30,126794.98080567349,96163.28184416464,159419.60009959424
2020-07-31,121907.32905788855,90657.70918600397,153911.54631612726
2020-08-01,125191.32727897701,92118.26750250244,156436.72843079013
2020-08-02,124342.39990336508,91804.04136776189,154484.62847659082
2020-08-03,123800.98928400005,92543.6752442989,156066.0004167276
2020-08-04,124606.05888474881,93323.03791443902,155874.67649761884
2020-08-05,122264.81194771604,89478.41651059492,154316.93346977374
2020-08-06,125996.37634695579,95528.13486310576,156531.21520458075
2020-08-07,120789.03373983377,89124.49047225405,153333.84679194939
2020-08-08,123746.18086187168,90975.50625002036,155550.71498303884
2020-08-09,122569.77290563352,91975.83453190091,153662.341236093
2020-08-10,121707.04498229551,90871.68582030378,153430.7737887067
2020-08-11,122203.86207270618,92271.66459649216,151672.96894733197
2020-08-12,119574.27793513732,86275.8461489205,150755.3487588452
2020-08-13,123044.05750678023,92629.05846485111,154494.02254922668
2020-08-14,117607.74488441828,85331.93501104832,151549.42488611914
2020-08-15,120374.46875345636,86547.51840098892,151094.0716542459
2020-08-16,119051.23917710375,87914.47664353404,151081.11039876105
2020-08-17,118089.53556051844,86272.40308043579,149553.7601746617
2020-08-18,118538.53975683739,87619.73868803417,150500.14175490625
2020-08-19,115914.59799154183,84235.86986394624,149451.58313555966
2020-08-20,119444.66891129252,88066.93893801619,150212.11600032597
2020-08-21,114123.34209372604,82522.0818174395,145733.5104264012
2020-08-22,117058.62055394248,86038.85794561416,147236.0450655894
2020-08-23,115955.22218894569,81900.1852107513,146890.358123466
2020-08-24,115261.20033053313,82794.68219150035,145458.21740504765
2020-08-25,116021.2370353509,85847.63769324035,148887.0574244387
2020-08-26,113746.19175479829,82891.09349701882,147444.59402368998
2020-08-27,117656.66097538272,84527.90911745581,145102.94178675977
2020-08-28,112740.13080476993,82445.16821709937,145219.81735653756
2020-08-29,116096.91307988024,81908.33399678682,148382.88665372477
2020-08-30,115423.61644959185,84540.60598885993,148892.97541615195
2020-08-31,115159.94866462419,82648.35034372132,148229.48252395392
2020-09-01,116342.19941078399,83151.98810813585,148679.91195160043
2020-09-02,114472.98178359913,83052.03377966445,145412.77423644598
2020-09-03,118764.9833142048,86673.87733023583,150155.48865943958
2020-09-04,114198.30381613984,80798.27717761218,146453.55936755575
2020-09-05,117866.56602391668,85720.02891547221,149633.05740320563
2020-09-06,117460.54608436133,85176.20335785922,150433.90303568615
2020-09-07,117415.1160718459,85678.4112930251,149674.1375956112
2020-09-08,118762.84423722202,85911.16444166121,149147.2137270403
2020-09-09,117003.82799573232,85445.83112527925,148727.76558242377
2020-09-10,121349.50808636317,89689.17971998677,156944.8208120677
2020-09-11,116780.0393815957,84834.44619869969,148114.76085442686
2020-09-12,120390.40326445103,88746.76178039904,152757.15555966937
2020-09-13,119874.00835171565,89892.73635216148,152622.83510039415
2020-09-14,119669.57223720147,90766.41882679243,153072.80511133414
2020-09-15,120814.63124780126,88976.7388031799,153083.15238987183
2020-09-16,118815.25525353993,86775.97880055656,150226.6559688179
2020-09-17,122889.71870777397,90933.79947182442,156822.45292307006
2020-09-18,118025.70678479208,85122.62647193318,150033.90400985323
2020-09-19,121326.2454814674,89506.59916821554,152716.80744682814
2020-09-20,120493.10689051107,85014.66696859762,152736.17526736148
2020-09-21,119973.48703372158,87167.75037263644,152021.22210852065
2020-09-22,120813.30837850759,87326.71363888899,151467.75842858158
2020-09-23,118526.72908501251,87273.9581101163,150781.75300637755
2020-09-24,122339.61532657676,89567.43956102252,152163.31493936796
2020-09-25,117246.56049882305,85904.34411426696,148320.600652951
2020-09-26,120356.64487057552,91896.99671663105,154804.7911193134
2020-09-27,119376.69116310745,87842.66267782263,148970.1115966474
2020-09-28,118757.81729118655,86691.6140608889,150293.70004277938
2020-09-29,119548.64145104318,87030.57386093259,149609.242124708
2020-09-30,117264.72421424795,84629.11089353013,151048.5734946478
2020-10-01,121132.00564903677,88679.61988582893,153472.43836675835
2020-10-02,116143.8222334236,84614.71440387359,150095.66517766772
2020-10-03,119406.69722176058,85266.75777777153,149915.48569583593
2020-10-04,118623.65922706564,86750.62951557201,150477.25761154835
2020-10-05,118240.88871039602,85537.36533908776,150448.83239783256
2020-10-06,119301.04524133448,90005.43374290162,150077.7258063
2020-10-07,117312.85714338854,86050.3042294469,150668.13629287278
2020-10-08,121494.72785664005,90008.05637915827,152848.13960291338
2020-10-09,116831.93953858208,86179.71812047789,148246.64987677368
2020-10-10,120422.64287707035,89943.01366288071,153166.6359594368
2020-10-11,119961.38286468275,89305.55022034059,150811.73866449465
2020-10-12,119885.95501561779,87492.13617508965,151181.20398702708
2020-10-13,121230.93961489748,90315.49971493437,154870.52578982332
2020-10-14,119497.49041238445,86826.1197260881,149383.12350385298
2020-10-15,123897.12709688416,92308.21613284636,155295.9231223794
2020-10-16,119409.1074091105,88897.17264487172,151881.12819818675
2020-10-17,123126.5636591429,92247.3503637958,155377.75319962518
2020-10-18,122740.14975131645,92007.0624173832,153873.07169904836
2020-10-19,122684.99020753968,89690.22613550791,155872.27728199726
2020-10-20,123994.27652130816,89723.3078979114,155583.5918158864
2020-10-21,122169.0857873272,90053.75038956532,155748.98954480654
2020-10-22,126422.1703016068,94289.70733017096,158384.16583311206
2020-10-23,121735.29419326202,87786.69551639691,155275.8704371503
2020-10-24,125205.30289161958,94906.9738533111,156883.55757046156
2020-10-25,124527.67337755475,92821.04324944645,157029.44331701784
2020-10-26,124143.33931395286,93862.18683736453,157048.05827308216
2020-10-27,125092.13968049851,92801.00325579333,158121.6498644825
2020-10-28,122882.4697522164,91998.76029473751,154345.3227847942
2020-10-29,126734.88751068556,93921.96278766556,160256.5208047704
2020-10-30,121639.25632532223,90487.62927156792,154447.3970415273
2020-10-31,124700.61474347206,94646.89856715381,159505.9159058403
2020-11-01,123622.52649772781,90588.16724643593,155831.62945972016
2020-11-02,122853.70997604902,91259.93628135632,153223.48039544877
2020-11-03,123441.30078537438,91568.30419037172,156754.0312845743
2020-11-04,120900.33097994236,87259.42137468245,152116.83463811243
2020-11-05,124457.1823754559,92746.13161052004,158343.6426944536
2020-11-06,119106.59861018721,87286.76271114663,150281.23125716552
2020-11-07,121957.45000531628,89292.83984548354,152931.14412413645
2020-11-08,120716.00685654074,89457.68936720067,152312.0913234544
2020-11-09,119832.52217032744,88112.52118435934,149439.29400202408
2020-11-10,120354.47844638972,90825.23294222052,151926.91933292666
2020-11-11,117796.0822257004,86744.56572117885,150986.10897075612
2020-11-12,121381.76315403439,90682.22801890735,154653.51257627882
2020-11-13,116103.26074894913,84946.4191404031,146079.67359784993
2020-11-14,119065.4906924418,86555.42748398865,153961.06551356314
2020-11-15,117969.94335508121,86032.20466939021,149169.41876530828
2020-11-16,117261.41202386018,86384.60400063133,149769.95900835533
2020-11-17,117981.41097785473,84107.18888919413,149383.17290369986
2020-11-18,115637.81465087923,84475.04193077849,148579.9732654885
2020-11-19,119448.56589983347,86951.75256138953,151641.97224690145
2020-11-20,114398.93562619711,82826.78711884072,147173.76339197785
2020-11-21,117587.56864172721,87834.24094676,149436.01022023888
2020-11-22,116710.05404167953,85705.0352350816,149393.91317077578
2020-11-23,116205.81295118752,82378.18322337631,148085.3344437262
2020-11-24,117111.64993423659,84622.92473376282,149794.11218552172
2020-11-25,114931.54353324874,81637.3257271382,147667.4333359764
2020-11-26,118880.42471495198,86667.43590940225,151616.8976091145
2020-11-27,113941.51892981942,80930.03001105468,147076.2577831365
2020-11-28,117212.43681457697,83364.1333946503,148828.65431327283
2020-11-29,116388.76032018337,82436.83625465944,148258.46432970374
2020-11-30,115910.91683809673,85509.00225132357,148881.73780903575
2020-12-01,116817.6881185122,83753.57773784289,149438.7566956223
2020-12-02,114615.9307321878,81312.06279034063,146002.56663509773
2020-12-03,118524.258880556,84564.64589400303,149664.02257056383
2020-12-04,113530.26797529974,82397.3908949434,144101.19028030513
2020-12-05,116736.4873448923,83109.36564263928,146941.02282156557
2020-12-06,115843.81269904511,83695.44787208817,148863.49471126727
2020-12-07,115298.21518952801,85754.22171734282,148051.64296171677
2020-12-08,116144.07842817565,82700.4787697384,149066.2312649622
2020-12-09,113893.74495923794,82185.86470882184,144864.70443591545
2020-12-10,117771.02778758609,84114.24356076855,149690.27333585685
2020-12-11,112768.27010282075,81314.55656410071,142908.7115301891
2020-12-12,115992.14607237419,85580.67182739747,146478.75758302247
2020-12-13,115146.95752628203,82108.55548390366,146300.45536010375
2020-12-14,114681.2271284725,84998.96611763537,147298.69844780437
2020-12-15,115640.94261747273,85317.44375989476,145839.21103863243
2020-12-16,113539.03621617904,80535.78278043341,146819.82024802404
2020-12-17,117598.85672636282,84051.56466001645,150583.48959256063
2020-12-18,112811.21862543008,82991.2186902671,146348.50575712268
2020-12-19,116280.22144727976,85286.85305158816,148293.41252407798
2020-12-20,115706.59390184372,84953.72956655217,147185.1826334269
2020-12-21,115534.36219323362,85183.31770927725,148365.9652497788
2020-12-22,116804.19524869273,86070.34557659226,148206.17707132103
2020-12-23,115023.00840280323,85356.55127184234,146655.62434593434
2020-12-24,119407.57987994216,85488.00263318415,149268.8831136142
2020-12-25,114941.76068780286,82616.82830702205,145272.9058888668
2020-12-26,118722.46706479313,88051.04468788176,149080.60399814148
2020-12-27,118443.20547117545,87467.11182290781,151877.65698371967
2020-12-28,118540.92491179892,86027.45780784341,149975.18651946133
2020-12-29,120049.5445444176,89991.53837932195,152158.54455739303
2020-12-30,118469.73339881515,87995.37166333373,151705.85845670215
2020-12-31,123012.69199130405,90865.34911906606,154108.09704728195
2021-01-01,118657.51216827279,85569.8787199083,149953.79190846128
2021-01-02,122497.3004316757,87551.64037151154,154274.87892554526
2021-01-03,122222.8113352807,90860.0094490379,156003.51597395036
2021-01-04,122269.38291374993,91744.61893222021,155045.313216232
2021-01-05,123670.51991955258,90845.50714187633,156490.18757911294
2021-01-06,121927.70021341769,88984.44295312742,154445.55079674258
2021-01-07,126254.15335068449,93833.18444571791,157894.37860663692
2021-01-08,121632.18770658076,88407.67273284901,154799.87416638125
2021-01-09,125159.25215237976,94357.99470197438,157479.19602353883
2021-01-10,124531.48035732577,90712.42207231032,155614.1480608377
2021-01-11,124190.51185042519,88377.17723370486,157839.67262079092
2021-01-12,125176.93841701516,94497.91940059033,157972.66192885404
2021-01-13,122999.95452926659,91172.62564991924,151756.84453757078
2021-01-14,126880.96467228617,93787.93749468113,157858.21175506935
2021-01-15,121810.73467206015,89695.85498699773,152197.47400872415
2021-01-16,124895.24459908169,95228.28369199183,156403.4112225625
2021-01-17,123839.06168039503,92725.18071139838,156591.8800366685
2021-01-18,123091.96620806695,90764.22118845319,154407.6930091459
2021-01-19,123702.21643564053,93188.61568181099,156805.1396115492
2021-01-20,121186.02891931926,90040.56608725981,152056.54165460632
2021-01-21,124771.03119243827,92924.95408140964,157273.86819084984
2021-01-22,119453.27092556712,85381.72722557899,150717.41548884124
2021-01-23,122342.97516006965,91023.39075475896,155665.01312197774
2021-01-24,121147.81484673353,90434.2814814149,153360.49809695975
2021-01-25,120319.47538571394,91001.3672189405,152488.216304609
2021-01-26,120906.88755104473,90192.21775182191,152252.7143786876
2021-01-27,118425.70241739838,87299.37400648271,153144.1516438315
2021-01-28,122101.76706337632,89005.40195400477,153232.97273397836
2021-01-29,116928.18440049735,84386.24585388126,150570.31621262076
2021-01-30,120011.14925306883,88984.37274875703,152864.9686057809
2021-01-31,119053.31383995769,90584.492998213,151273.99865624818
2021-02-01,118500.48071653419,88049.9978101943,151245.53895960283
2021-02-02,119394.9744353531,87576.05136119742,150187.55425737848
2021-02-03,117245.27201574562,86814.1562114133,148332.7747102513
2021-02-04,121269.64515772877,88855.86454531836,153863.43635869856
2021-02-05,116453.3934983291,84948.23281351656,150420.9711724176
2021-02-06,119894.85687389442,89462.9241772838,152106.90232400305
2021-02-07,119288.95557173902,87262.38002670623,151557.42825099512
2021-02-08,119074.05255599502,86928.35490636862,151172.94682420391
2021-02-09,120285.48504864203,86152.28064177591,151051.46966299578
2021-02-10,118425.34196109827,86591.53423529792,149022.53308827773
2021-02-11,122706.23688721794,92501.32720458956,153938.18579127043
2021-02-12,118108.6531714602,86631.18310829261,152787.26535622327
2021-02-13,121727.04673217695,91349.43414792232,155158.81577605478
2021-02-14,121253.45388803858,90442.00763000367,153550.43959004758
2021-02-15,121124.39701712003,88922.61072438797,152668.7431240139
2021-02-16,122374.43487091135,90961.28733754568,153929.41637148015
2021-02-17,120505.9340801947,89237.11136248085,155399.92788633087
2021-02-18,124732.81219120069,93520.92197347249,156530.87313157116
2021-02-19,120037.82993283772,88805.09105182378,152523.94884684225
2021-02-20,123518.62010214207,88612.77375683204,154852.32862886201
2021-02-21,122871.20248894123,89826.58205953683,156004.69472677275
2021-02-22,122536.78024774625,89336.23081302497,154533.83439975415
2021-02-23,123555.16744955286,90939.78491563091,155699.61330645496
2021-02-24,121434.42751732336,90624.49097766062,153185.07360613564
2021-02-25,125394.47622193827,91862.49045320308,160096.6845057863
2021-02-26,120424.23036713347,90441.35287396454,153777.55186623288
2021-02-27,123627.49298050464,91998.61678389522,154320.55032437836
2021-02-28,122706.32778281282,91194.37948204363,153466.3788593445
2021-03-01,122107.72153608136,89454.21593561495,153212.68092504144
2021-03-02,122876.88696481835,92212.76185045153,157252.2508462157
2021-03-03,120526.78861832173,87810.70416121246,151611.0755097491
2021-03-04,124281.64766361561,90410.92855348396,158207.42109882037
2021-03-05,119134.00864958901,90685.9768495828,150325.80028898403
2021-03-06,122190.56053832779,89573.03636606956,155182.7566494592
2021-03-07,121155.46579671008,87074.78274167769,154015.1057900776
2021-03-08,120476.99669980921,87725.97280010265,154227.69728516578
2021-03-09,121200.83162231969,90785.88472636646,152950.34609649927
2021-03-10,118839.59331031212,86509.05623389021,149984.6296187871
2021-03-11,122616.38431088772,90881.4465385856,157038.2195322732
2021-03-12,117521.90138592597,86594.71727712401,151049.11926398554
2021-03-13,120660.3196285224,87727.09107038178,150527.933556942
2021-03-14,119732.6982916184,87286.91525318284,152609.05736844323
2021-03-15,119183.70479491963,87390.81080696968,152399.39378895392
2021-03-16,120055.0084063812,86600.11838324572,150215.95168617443
2021-03-17,117854.92203178839,85383.59932732735,150539.50261555213
2021-03-18,121802.04526073732,89372.31027532452,153889.82083960783
2021-03-19,116882.48781207348,84380.63751334502,146929.95132712202
2021-03-20,120195.86156886256,89178.66787429544,153186.78069525104
2021-03-21,119438.79068285502,86846.12352848567,150412.22582522847
2021-03-22,119051.7344856925,87480.36627907779,149788.46757256723
2021-03-23,120072.47157452093,89261.61007697914,152887.23336269017
2021-03-24,118005.82276332944,84129.33730146234,151722.37223109513
2021-03-25,122067.36398068996,90665.89057207452,152953.96041298535
2021-03-26,117240.70713447138,84342.0098725323,149264.89718807032
2021-03-27,120623.53622687829,90032.65678244826,152143.46805179052
2021-03-28,119911.1476219097,88743.92985459726,150525.55401819572
2021-03-29,119543.28895634154,88543.49835900485,153251.27827324485
2021-03-30,120557.64513854438,88856.84056670594,152504.039401512
2021-03-31,118459.5495137454,87787.18656130691,152116.27922449962
2021-04-01,122465.67195089896,89219.47888447295,155915.16046548678
2021-04-02,117561.26280981721,85021.91777314796,150334.81872577127
2021-04-03,120846.1412396965,89517.99609090896,152964.7338651973
2021-04-04,120018.17807550881,87493.49368627547,149407.12198222594
2021-04-05,119520.06934462885,87793.54673287009,151582.5352083667
2021-04-06,120392.75046862722,89057.19357206304,150655.98755753558
2021-04-07,118145.03095528143,84590.95352840237,150656.36044088146
2021-04-08,121997.20309220093,88704.04649533292,154297.20853685477
2021-04-09,116938.20535360703,86004.61631790551,149202.06830225905
2021-04-10,120071.5306869442,90199.73761860593,151835.30733089615
2021-04-11,119098.63158808766,86678.74814881427,150749.8500120476
2021-04-12,118465.61951675883,88232.07443198324,149864.57937591593
2021-04-13,119216.61014476072,86331.4516676759,149915.88573759573
2021-04-14,116863.29548732756,87043.46739575443,148469.42390217824
2021-04-15,120628.49751075523,88917.75196985147,152804.2741015502
2021-04-16,115503.2848247242,82417.25089835624,147799.31355033244
2021-04-17,118592.84332663773,88399.9403041228,151026.5877085625
2021-04-18,117599.85320716833,83854.02046114125,149698.97864855558
2021-04-19,116971.17016734685,84388.45517516352,149685.34194072627
2021-04-20,117751.16244053355,84042.03976991963,148159.5406140525
2021-04-21,115451.28457813966,84238.67837472465,145615.78579984748
2021-04-22,119293.6423188633,86437.8839625567,150352.2332374964
2021-04-23,114268.12970729863,84438.79507175137,146737.38739699608
2021-04-24,117478.32873103261,82774.11501276607,150683.25569971357
2021-04-25,116624.92314941024,85042.38410207242,147350.61187905967
2021-04-26,116152.42350765805,85166.35046195236,149223.02513510894
2021-04-27,117102.55397136793,87546.74478169015,148438.44356555157
2021-04-28,114983.88089954489,83303.36386548921,145889.9907492444
2021-04-29,119015.43637361277,89423.4279697335,149977.92662988201
2021-04-30,114183.91670157583,83257.61434766915,148456.60000573314
2021-05-01,117589.64499779398,85848.91893982129,150029.85265563693
2021-05-02,116930.04833698826,82755.67273788386,149080.57075365368
2021-05-03,116646.44531596909,84259.11156326524,146852.46775894304
2021-05-04,117777.49352758992,85929.28636278068,148019.79894265067
2021-05-05,115828.87578294611,85964.23141726913,147862.37285119225
2021-05-06,120016.97727845596,86469.0736324092,149985.67842805636
2021-05-07,115326.13278418852,86362.58390942412,145513.82702730416
2021-05-08,118854.6321007616,85054.61546361409,151384.50364318356
2021-05-09,118298.23353297227,85780.61636623676,150569.32086005443
2021-05-10,118096.98057601725,82872.30988734946,146639.9346090098
2021-05-11,119288.67080530281,88431.67450459853,150293.10203298854
2021-05-12,117378.55551014759,86213.24600863576,148992.83947072632
2021-05-13,121583.02158458358,90913.66809729321,153439.38113814493
2021-05-14,116886.83552854264,85547.8498848951,149215.87404749196
2021-05-15,120389.13697432633,87481.56722049655,152093.73428064867
2021-05-16,119786.93212031796,87356.19855479021,148702.43269142584
2021-05-17,119521.88252334266,88148.03951967182,151806.16724235367
2021-05-18,120633.73872948329,90525.32032921042,152458.7886577439
2021-05-19,118629.99782687612,85790.7281609704,149864.2528632347
2021-05-20,122729.53763729654,91179.6488283714,155614.16756984958
2021-05-21,117919.80741103632,83176.21092231358,148779.8502163743
2021-05-22,121302.76431994502,88828.07841570508,152046.5498359793
2021-05-23,120578.30679060431,91921.13615391607,155341.86977434473
2021-05-24,120191.00139600165,89419.42189421374,152910.13400532867
2021-05-25,121183.4540260273,88623.85993986948,152533.9128945836
2021-05-26,119065.90569861571,88541.34743445639,152815.0116175181
2021-05-27,123059.80702197467,93330.27647928498,157282.5021024466
2021-05-28,118154.95245595915,84599.9469468175,149641.00810036957
2021-05-29,121455.36491361138,88668.96723411867,154487.83062641506
2021-05-30,120662.68292753134,90498.82819770217,150651.62305040678
2021-05-31,120222.84819122731,88463.92906092214,152518.37705152656
2021-06-01,121179.44516974333,91949.57119794657,154680.2366864565
2021-06-02,119043.2739722801,86426.86419758474,149901.50138844558
2021-06-03,123035.91116287632,89971.33116312143,155191.41932613033
2021-06-04,118146.84013393494,85751.85838779232,150449.6585781689
2021-06-05,121479.34185704032,91557.22865458541,155394.8601738488
2021-06-06,120733.8982893961,87440.1297827394,152298.77559908963
2021-06-07,120354.90607239658,86997.74988527008,152530.68261773096
2021-06-08,121384.05180964939,90173.84889535364,154333.965054803
2021-06-09,119329.9294798123,86938.78099048894,148876.99473747367
2021-06-10,123411.6537964335,91531.05852778222,153293.3271904606
2021-06-11,118616.05006402658,86806.5841059957,149010.3824916277
2021-06-12,122043.61007307087,91453.05944594221,154505.2577038187
2021-06-13,121391.96486997348,90233.06920114662,153576.4557710785
2021-06-14,121102.67045228968,90150.06288845906,154578.13831295766
2021-06-15,122214.65598194145,92019.01810720567,153910.9019403438
2021-06-16,120233.91330443133,86956.0884087923,154745.62307158287
2021-06-17,124377.17978840784,93290.60869729707,156384.26396331316
2021-06-18,119629.19324963952,87538.48345090405,151561.714911716
2021-06-19,123088.70677362439,92803.42617615307,154238.9390635999
2021-06-20,122452.0126473769,90070.37063203985,155753.98369971977
2021-06-21,122159.76997145118,90425.77377654087,155184.2803297461
2021-06-22,123250.48425456826,89476.62645689271,155388.40425006632
2021-06-23,121230.21671647862,87911.28425000544,153628.65360469362
2021-06-24,125316.27451354521,95661.34320332139,157476.07934164462
2021-06-25,120494.46014182942,89668.2575540122,151777.35895918673
2021-06-26,123865.06763788432,92530.34575334308,155313.27599347327
2021-06-27,123126.37492181781,90175.60243523364,156284.50316592894
2021-06-28,122721.42732508531,90195.21182106374,153149.0994361067
2021-06-29,123691.46141105116,88636.06226151988,156560.81499547118
2021-06-30,121545.54794587172,91596.34724244068,153451.61481782937
2021-07-01,125504.20667070392,93641.64118908133,157767.57623980404
2021-07-02,120556.57284666822,87399.68646911762,153766.9100683789
2021-07-03,123806.30515091358,93570.41216740938,155702.8788483095
2021-07-04,122954.9864266868,90585.65521876911,156984.0643752697
2021-07-05,122448.81463675828,89425.4197375059,155889.7973121046
2021-07-06,123331.93553004258,91218.45871781478,154997.01512402334
2021-07-07,121115.9983127481,89002.48401116997,152330.71784788865
2021-07-08,125023.68938249064,93016.8236250647,157320.28485527806
2021-07-09,120045.82641200225,85624.1828647539,151576.3142468622
2021-07-10,123287.20450732353,91535.23340920154,153935.91549320403
2021-07-11,122449.94790704212,89373.87640054927,154633.85989588875
2021-07-12,121980.16621540251,92276.99945069435,153599.72476234386
2021-07-13,122921.26803042366,91100.4385810653,156159.55181099428
2021-07-14,120783.5142260276,88676.6718850788,152595.19449161243
2021-07-15,124787.56650829592,91383.77254457612,155734.3621081511
2021-07-16,119921.61365937909,89396.13703367967,151676.5223510619
2021-07-17,123287.26688498129,91157.2382549443,154615.42682951206
2021-07-18,122582.97693463806,89022.79241674289,154767.86059149832
2021-07-19,122250.77079052408,89395.47219019003,154589.32362022862
2021-07-20,123329.6591273454,91536.61674092252,154458.238732668
2021-07-21,121325.29476249918,91344.19348684255,154163.00106932514
2021-07-22,125453.63532136442,94650.3089209798,159303.93498922742
2021-07-23,120698.18983685893,87552.03458609481,152494.4306929352
2021-07-24,124156.03776689431,90912.61235292284,155750.31727193325
2021-07-25,123521.36999997961,91595.84311900078,156708.69394461898
2021-07-26,123232.346455179,91682.1170461659,155056.56718856472
2021-07-27,124324.61827967128,90757.22235097109,154742.18976064835
2021-07-28,122301.09173706661,90598.3635876456,153790.62369966586
2021-07-29,126375.68404278868,97166.49912324628,158874.3646596225
2021-07-30,121530.64813407004,90080.26228380839,152531.22180848056
2021-07-31,124862.65244250788,92389.2722842156,158285.13272351856
2021-08-01,124066.36320895054,89678.96723197847,156578.77140344726
2021-08-02,123581.32236404021,92162.5392214812,155278.47839756616
2021-08-03,124445.46789440786,94045.25383457061,154090.83415904403
2021-08-04,122164.87324394932,90520.35983415037,154437.9909271929
2021-08-05,125957.45602886037,92685.87982797596,156437.32990114443
2021-08-06,120810.23365526555,89099.16698619652,153256.86535977386
2021-08-07,123825.31308484887,91918.39717835789,158714.2056017066
2021-08-08,122703.36402502246,90844.68980818741,152128.60028367623
2021-08-09,121890.37082981953,91476.35289783869,153863.22679220946
2021-08-10,122431.01277491802,91734.32355425794,153878.08438567506
2021-08-11,119838.25241821363,86619.56817271694,152515.78587916525
2021-08-12,123336.88583403599,90507.8630791744,154758.5577300313
2021-08-13,117920.63608348713,86717.14464281818,148698.5243142481
2021-08-14,120697.9811118894,87191.66442549377,152181.50531269
2021-08-15,119375.46937078692,88745.551740123,151552.7563010715
2021-08-16,118404.3224446689,85965.53560908184,150956.7208090129
2021-08-17,118833.67820988652,88496.44813818876,151565.63108507713
2021-08-18,116180.0578710953,82469.78847781397,148467.06446135856
2021-08-19,119670.81396845295,86355.99830261269,150383.51973367136
2021-08-20,114301.14360492355,81047.87950201378,145266.68802894084
2021-08-21,117179.86047253585,83811.55250638365,149559.0410055517
2021-08-22,116012.68079250542,83854.54727846113,148755.85655684688
2021-08-23,115248.82364266901,83470.75780574762,146158.0813354852
2021-08-24,115934.27972611066,83501.65771779585,147308.48160598188
2021-08-25,113581.33176281939,81031.56801460942,147579.1409775217
2021-08-26,117412.08273652542,84228.72977574011,147449.04995489397
2021-08-27,112415.57469904778,81212.17012488868,144512.75887866432
2021-08-28,115693.68950667037,82204.53993052262,147652.24149179616
2021-08-29,114944.58378816424,84941.6808403692,147434.45165555732
2021-08-30,114609.45525443795,83617.32784739163,147600.79609419868
2021-08-31,115725.99056999458,81114.13951520775,146963.59177113738
2021-09-01,113798.07375392197,81968.51431915535,145177.45937958537
2021-09-02,118039.5068519215,86471.41725102323,153981.69782758164
2021-09-03,113431.32092298055,79856.85139201555,146329.9397925347
2021-09-04,117067.86400542728,85196.15647975546,147996.04169911618
2021-09-05,116640.4137255958,85514.69912637146,148259.70824569554
2021-09-06,116584.10717564545,86749.8010533025,147937.0552004324
2021-09-07,117931.53418124911,85206.08197990677,148108.78500329363
2021-09-08,116182.56912773324,81808.10609866607,147827.36807190083
2021-09-09,120548.18987832923,88016.416562523,154433.35920887676
2021-09-10,116007.85918523202,79349.20900085416,148311.03331082754
2021-09-11,119655.65328940592,87934.67855262634,153414.7019139408
2021-09-12,119183.88412541602,85635.11597405326,152014.31543294026
2021-09-13,119030.00730774569,87895.57044929243,150355.96872215744
2021-09-14,120230.16227099524,87299.11388862677,153929.172788317
